address,city,date,district,hotpot,href,info,level,op,price,size,structure,tax,title,year,avg_price
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101915110100102255.html,中楼层(共6层)3室1厅|86.02平米|南,中楼层(共6层,南,75.0,86.02,3室1厅,0,先锋巷供电小区 精装 满五唯一住房 房东置换在即,0,0.8718903
棋盘山路22号,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101515110100110743.html,中楼层(共7层)2室2厅|78.39平米|南,中楼层(共7层,南,64.0,78.39,2室2厅,0,棋盘山路22号 2室2厅 南,0,0.8164307
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19093015110100102459.html,高楼层(共7层)4室2厅|173.82平米|南,高楼层(共7层,南,120.0,173.82,4室2厅,0,谐水湾二期春江花月 4室2厅 南,0,0.6903693
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19021015110100100964.html,中楼层(共6层)|2000年建|3室2厅|100平米|南北,中楼层(共6层),南北,122.0,100.0,3室2厅,0,阳光花园，三室两厅  南  北,2000,1.22
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19062215110100102442.html,中楼层(共6层)|1999年建|3室2厅|86.12平米|南,中楼层(共6层),南,78.8,86.12,3室2厅,0,此房精装修，满两年，楼层好采光佳,1999,0.91500235
锦江花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19040215110100102768.html,中楼层(共7层)|2004年建|4室2厅|142平米|南北,中楼层(共7层),南北,130.0,142.0,4室2厅,0,人民路繁华地段 锦江花园 精装 南北通透,2004,0.91549295
人民新村,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100176821.html,中楼层(共7层)|1988年建|1室1厅|56平米|南北,中楼层(共7层),南北,43.8,56.0,1室1厅,0,人民新村房子是二千的房子，户型方正。,1988,0.7821428
人民路270号,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19050215110100105087.html,高楼层(共7层)|2000年建|2室1厅|74.33平米|南北,高楼层(共7层),南北,50.0,74.33,2室1厅,0,人民路旁 中间楼层  繁华地段 全天光照,2000,0.6726759
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19102915110100101550.html,低楼层(共13层)2室2厅|100平米|南北,低楼层(共13层,南北,112.0,100.0,2室2厅,0,谐水湾一期，精装修的房子 2室2厅的房子 诚心出售,0,1.12
棋盘山路15号商住楼,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19021815110100103612.html,中楼层(共7层)|1995年建|3室2厅|121.57平米|南北,中楼层(共7层),南北,105.8,121.57,3室2厅,0,好地段 房主精装修 户型好 满两年,1995,0.8702805
棋盘山路22号,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19012615110100103164.html,中楼层(共6层)2室1厅|68.49平米|南北,中楼层(共6层,南北,53.5,68.49,2室1厅,0,棋盘山 精装两房 总价低 看房方便,0,0.781136
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19091815110100104269.html,高楼层(共17层)|2010年建|2室2厅|84平米|南,高楼层(共17层),南,84.0,84.0,2室2厅,0,谐水湾二期春江花月 2室2厅 南,2010,1.0
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101415110100168190.html,高楼层(共7层)4室2厅|174平米|南,高楼层(共7层,南,128.0,174.0,4室2厅,0,江花小区 江景房 视野开阔 商圈成熟,0,0.7356322
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19092015110100107670.html,中楼层(共7层)2室1厅|58.16平米|南,中楼层(共7层,南,50.0,58.16,2室1厅,0,此房满五年，装修精致，楼层好采光佳，小区环境优美,0,0.8596974
纸厂综合楼,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19062615110100103919.html,中楼层(共7层)|2001年建|3室1厅|85.29平米|南,中楼层(共7层),南,70.0,85.29,3室1厅,0,急急急 ！房主诚意售房 中层3室 棋盘山地段,2001,0.82072926
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19051615110100102169.html,高楼层(共7层)|2004年建|3室2厅|90.23平米|南,高楼层(共7层),南,73.0,90.23,3室2厅,0,江花小区 3室2厅 南,2004,0.8090435
碧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18110715110100102620.html,高楼层(共7层)|2010年建|4室3厅|178.66平米|南,高楼层(共7层),南,119.0,178.66,4室3厅,0,碧景苑，精装大复式。前后双阳台，拎包就住,2010,0.6660696
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100156923.html,低楼层(共18层)|2003年建|3室2厅|134.05平米|南,低楼层(共18层),南,125.0,134.05,3室2厅,0,迎江区 谐水湾 满五年 朝南三室 毛坯房 低楼层,2003,0.93248785
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18112615110100111969.html,高楼层(共15层)|2009年建|3室2厅|111.65平米|南北,高楼层(共15层),南北,115.0,111.65,3室2厅,0,谐水湾二期，江景房，全新毛坯，自由装修,2009,1.0300045
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110915110100106624.html,低楼层(共13层)3室2厅|131平米|南,低楼层(共13层,南,140.0,131.0,3室2厅,0,谐水湾 3室2厅 南,0,1.0687023
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19061515110100104950.html,低楼层(共11层)|2003年建|3室2厅|117平米|南北,低楼层(共11层),南北,149.0,117.0,3室2厅,0,谐水湾 架空一楼带院子 证满  精装 品牌家电全丢,2003,1.2735043
人民路机床厂宿舍,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19080215110100100126.html,中楼层(共7层)2室2厅|83平米|南,中楼层(共7层,南,65.0,83.0,2室2厅,0,人民路机床厂宿舍 2室2厅 南,0,0.78313255
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19051515110100107992.html,低楼层(共11层)|2010年建|4室2厅|128.91平米|南,低楼层(共11层),南,138.0,128.91,4室2厅,0,谐水湾二期春江花月 4室2厅 南,2010,1.0705143
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19051815110100104029.html,中楼层(共7层)2室2厅|91.28平米|南北,中楼层(共7层,南北,86.0,91.28,2室2厅,0,江花小区 满五 江景房 好楼层 南北方向,0,0.942156
锦江花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19032115110100100520.html,高楼层(共7层)|2004年建|2室2厅|86平米|南,高楼层(共7层),南,80.0,86.0,2室2厅,0,锦江花园  精装 家具家电全   拎包入住  有平台,2004,0.9302326
欧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100176169.html,中楼层(共6层)|2001年建|3室2厅|105.14平米|南北,中楼层(共6层),南北,125.0,105.14,3室2厅,0,人民路欧景苑，成熟地段，业主诚心出售,2001,1.188891
十一中教工宿舍,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19062115110100103241.html,高楼层(共6层)|1995年建|2室1厅|49.66平米|南北,高楼层(共6层),南北,42.8,49.66,2室1厅,0,十一中教工宿舍 精装房 视野开阔 光线充足,1995,0.86186063
人民新村,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19050815110100106230.html,高楼层(共7层)|1998年建|2室1厅|74.33平米|南,高楼层(共7层),南,49.0,74.33,2室1厅,0,人民新村 2室1厅 南,1998,0.65922236
皖江供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19040415110100100962.html,高楼层(共7层)|2008年建|2室1厅|60平米|南,高楼层(共7层),南,38.0,60.0,2室1厅,0,人民路皖江供电小区 满五唯一 采光好,2008,0.6333333
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18112915110100115083.html,高楼层(共7层)|2005年建|4室2厅|124.41平米|南北,高楼层(共7层),南北,100.0,124.41,4室2厅,0,谐水湾大复式 南北通透 采光好 带大平台 看房方便,2005,0.8037939
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19032415110100102993.html,低楼层(共15层)|2009年建|3室2厅|111.62平米|南,低楼层(共15层),南,123.0,111.62,3室2厅,0,急售 谐水湾二期江景房 税费低 精装修 采光好 户型正,2009,1.101953
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19102015110100105849.html,低楼层(共6层)2室1厅|64.77平米|南北,低楼层(共6层,南北,70.0,64.77,2室1厅,0,此房在一楼。适合老年人和小孩入住。小区环境优美。,0,1.0807474
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101115110100103797.html,低楼层(共3层)3室1厅|92平米|南,低楼层(共3层,南,105.0,92.0,3室1厅,0,阳光花园 3室1厅 南,0,1.1413044
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19091415110100105712.html,低楼层(共18层)3室2厅|113平米|南,低楼层(共18层,南,138.0,113.0,3室2厅,0,滨江至 尊  精装修三房 小区前排第 一排,0,1.221239
迎江府,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110115110100103741.html,中楼层(共17层)3室2厅|138平米|南,中楼层(共17层,南,160.0,138.0,3室2厅,0,沿江小区房源，迎江府，有入户花园,0,1.1594203
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19082915110100101822.html,高楼层(共6层)|2000年建|2室1厅|73平米|南北,高楼层(共6层),南北,65.0,73.0,2室1厅,0,先锋巷供电小区 2室1厅 南 北,2000,0.89041096
滨江花园大厦,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19102815110100102842.html,中楼层(共16层)|2008年建|3室2厅|147平米|南,中楼层(共16层),南,178.0,147.0,3室2厅,0,精装江景房，户型正，采光好，业主现诚意出售,2008,1.2108843
电厂小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19060215110100103773.html,高楼层(共7层)|1984年建|3室2厅|93平米|南北,高楼层(共7层),南北,74.0,93.0,3室2厅,0,电厂小区 3室2厅 南 北,1984,0.79569894
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19103015110100108324.html,低楼层(共15层)3室2厅|103平米|南,低楼层(共15层,南,128.0,103.0,3室2厅,0,迎江区高品质三房，临江好房，证满税费低，采光充足.,0,1.2427185
迎江府,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101415110100100779.html,低楼层(共17层)4室2厅|156平米|南北,低楼层(共17层,南北,171.6,156.0,4室2厅,0,迎江府 4室2厅 南 北,0,1.1
滨江花园大厦,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19082915110100102697.html,高楼层(共16层)|2008年建|3室2厅|147平米|南,高楼层(共16层),南,206.0,147.0,3室2厅,0,滨江花园大厦 3室2厅 南,2008,1.4013605
碧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19040215110100105166.html,高楼层(共7层)|2010年建|5室2厅|190.96平米|南,高楼层(共7层),南,128.0,190.96,5室2厅,0,碧景苑 环境幽美 适合居住 复式楼适合一家人居住,2010,0.67029744
阳光苑小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100201144.html,高楼层(共6层)|2000年建|4室2厅|164平米|南北,高楼层(共6层),南北,99.8,164.0,4室2厅,0,成熟社区，多层复式，视野开阔，精装，,2000,0.6085366
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19022115110100103663.html,中楼层(共15层)|2016年建|2室2厅|93.21平米|南北,中楼层(共15层),南北,118.8,93.21,2室2厅,0,滨江至 尊 铂金地段 证满两年  交通便利,2016,1.2745414
华中西路131号综合楼,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19052415110100100582.html,中楼层(共7层)2室1厅|50.6平米|南北,中楼层(共7层,南北,40.0,50.6,2室1厅,0,价格便宜，房子地段适宜居住，证在手，可以随时交房子,0,0.7905139
锦江花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19010915110100103170.html,高楼层(共7层)|2004年建|3室2厅|110.93平米|南北,高楼层(共7层),南北,92.0,110.93,3室2厅,0,锦江花园   交通便利 成熟社区 铂金地段 业主急售,2004,0.82935184
华中西路170号,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19051615110100102874.html,高楼层(共6层)|1999年建|2室2厅|78.05平米|南,高楼层(共6层),南,62.0,78.05,2室2厅,0,满五，价格可谈，生活方便舒适，房主诚心出售,1999,0.79436255
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19111515110100103883.html,中楼层(共7层)2室2厅|66.26平米|南,中楼层(共7层,南,63.8,66.26,2室2厅,0,先锋巷供电小区 2室2厅 南,0,0.96287346
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18123115110100101093.html,高楼层(共6层)|2004年建|3室2厅|88平米|南,高楼层(共6层),南,70.0,88.0,3室2厅,0,先锋巷供电小区+3室2厅+户型好+满5免 税,2004,0.79545456
欧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19041515110100101950.html,低楼层(共15层)|2006年建|2室2厅|131.64平米|南,低楼层(共15层),南,144.8,131.64,2室2厅,0,欧景苑 2室2厅 南,2006,1.0999696
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19042415110100103767.html,高楼层(共6层)|2005年建|4室2厅|154平米|南,高楼层(共6层),南,128.0,154.0,4室2厅,0,江花小区 4室2厅 南,2005,0.83116883
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18112915110100105013.html,中楼层(共15层)|2008年建|3室2厅|111.65平米|南北,中楼层(共15层),南北,132.0,111.65,3室2厅,0,谐水湾一期 南北通透 采光好 景观楼层 看房随时,2008,1.182266
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19062715110100110351.html,低楼层(共12层)3室2厅|156平米|南,低楼层(共12层,南,190.0,156.0,3室2厅,0,阳光花园 满五唯一 精装自住 带有一个大平台,0,1.2179487
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19032815110100105323.html,低楼层(共6层)|2002年建|3室2厅|126平米|南北,低楼层(共6层),南北,130.0,126.0,3室2厅,0,阳光充足 大三房 架空 南北通 透,2002,1.031746
朱家巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101515110100107884.html,低楼层(共6层)2室1厅|48平米|南,低楼层(共6层,南,40.8,48.0,2室1厅,0,朱家巷 2室1厅 南,0,0.84999996
人民新村,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19111415110100115055.html,高楼层(共6层)2室1厅|51平米|南北,高楼层(共6层,南北,42.0,51.0,2室1厅,0,人民新村  温馨2居室  房东诚心售,0,0.8235294
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100173817.html,中楼层(共13层)|2005年建|2室2厅|99.17平米|南北,中楼层(共13层),南北,110.0,99.17,2室2厅,0,成熟社区，好楼层，房主诚心出售。,2005,1.1092064
迎江府,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101615110100105850.html,中楼层(共17层)3室2厅|140平米|南,中楼层(共17层,南,182.0,140.0,3室2厅,0,新 上沿江小区房源，迎江府，一线江景房,0,1.3
杨家山街,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19103115110100105879.html,低楼层(共6层)2室1厅|62.43平米|南,低楼层(共6层,南,55.0,62.43,2室1厅,0,杨家山街 2室1厅 南,0,0.8809867
人民新村,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19060715110100103454.html,高楼层(共7层)|1996年建|2室1厅|63平米|南,高楼层(共7层),南,42.8,63.0,2室1厅,0,人民新村 2室1厅 南,1996,0.67936504
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110515110100100767.html,中楼层(共18层)2室2厅|98.88平米|南,中楼层(共18层,南,120.0,98.88,2室2厅,0,此房满二唯一，中层，采光视野充足，房子是自己装修,0,1.2135923
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19080115110100102721.html,低楼层(共17层)3室2厅|130平米|南北,低楼层(共17层,南北,200.0,130.0,3室2厅,0,阳光花园 3室2厅 南 北,0,1.5384616
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19103115110100106056.html,低楼层(共17层)3室2厅|127.85平米|南北,低楼层(共17层,南北,176.0,127.85,3室2厅,0,阳光二期，采光好，户型方正，厅通阳台,0,1.3766133
华中苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19082815110100105669.html,高楼层(共6层)4室2厅|150平米|南,高楼层(共6层,南,85.0,150.0,4室2厅,0,华中苑 4室2厅 南,0,0.56666666
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100166578.html,高楼层(共7层)|2005年建|3室2厅|139平米|南北,高楼层(共7层),南北,118.0,139.0,3室2厅,0,优质精装 江景房 高档小区 采光好,2005,0.8489209
榕锦苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19061215110100104794.html,中楼层(共11层)|2008年建|3室2厅|128.94平米|南北,中楼层(共11层),南北,166.0,128.94,3室2厅,0,人民路 榕景苑小区   好地段  好户型,2008,1.2874205
阳光苑小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19032915110100102454.html,低楼层(共6层)|2003年建|3室2厅|107平米|南,低楼层(共6层),南,105.0,107.0,3室2厅,0,阳光苑 一楼带大院子. 产权清晰 看房方便,2003,0.9813084
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19102115110100103747.html,高楼层(共6层)|2000年建|5室2厅|183平米|南北,高楼层(共6层),南北,90.0,183.0,5室2厅,0,先锋巷供电小区 5室2厅 南 北,2000,0.4918033
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100185591.html,高楼层(共6层)|2002年建|3室3厅|129平米|南北,高楼层(共6层),南北,70.0,129.0,3室3厅,0,成熟地段，  精装多层复式，业主诚意出售,2002,0.5426357
鼎建花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18112915110100114083.html,高楼层(共7层)|2000年建|3室2厅|145平米|南北,高楼层(共7层),南北,100.0,145.0,3室2厅,0,此房户型方正，南北通透，采光好,2000,0.6896552
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19091215110100105121.html,高楼层(共6层)|2004年建|4室2厅|213平米|南北,高楼层(共6层),南北,170.0,213.0,4室2厅,0,阳光花园 人民路市区繁华地段 精致大复式 带平台,2004,0.79812205
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100170418.html,低楼层(共8层)|2016年建|3室2厅|135平米|南北,低楼层(共8层),南北,158.0,135.0,3室2厅,0,人民路滨江至  尊，成熟地段，业主诚心出售,2016,1.1703703
杨家山街北二巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19042715110100103977.html,中楼层(共5层)|1989年建|2室1厅|58.8平米|南,中楼层(共5层),南,44.0,58.8,2室1厅,0,杨家山街北二巷 2室1厅 南,1989,0.7482993
华中西路427号,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19090715110100104654.html,高楼层(共7层)3室2厅|90平米|南北,高楼层(共7层,南北,63.8,90.0,3室2厅,0,华中西路427号 3室2厅 南 北,0,0.7088889
华中西路南二巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19103115110100100448.html,中楼层(共7层)2室1厅|64.52平米|南,中楼层(共7层,南,52.0,64.52,2室1厅,0,华中西路南二巷 2室1厅 南,0,0.8059517
朱家巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110815110100108698.html,高楼层(共6层)|1999年建|2室1厅|62.4平米|南,高楼层(共6层),南,43.0,62.4,2室1厅,0,朱家巷 2室1厅 南,1999,0.68910253
杨家山街北二巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19042815110100102976.html,高楼层(共6层)|1989年建|2室1厅|64平米|南,高楼层(共6层),南,45.0,64.0,2室1厅,0,杨家山街北二巷 2室1厅 南,1989,0.703125
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18111215110100107035.html,低楼层(共13层)|2009年建|2室2厅|99平米|南,低楼层(共13层),南,96.0,99.0,2室2厅,0,谐水湾优选房源。满五唯一！大户型电梯房,2009,0.969697
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19010515110100102233.html,中楼层(共17层)|2004年建|3室2厅|138平米|南北,中楼层(共17层),南北,168.0,138.0,3室2厅,0,谐水湾二期，大三室，江景房，业主诚心出售,2004,1.2173913
锦江花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19041215110100105550.html,高楼层(共7层)|2002年建|3室2厅|64平米|南北,高楼层(共7层),南北,55.0,64.0,3室2厅,0,老茶叶市场  生活设施齐全  交通便利,2002,0.859375
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19040215110100103139.html,中楼层(共7层)|2005年建|2室1厅|62.5平米|南,中楼层(共7层),南,52.0,62.5,2室1厅,0,江花小区 2室1厅 南,2005,0.832
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19052315110100103990.html,低楼层(共13层)|2006年建|3室2厅|130.1平米|南,低楼层(共13层),南,138.0,130.1,3室2厅,0,谐水湾 3室2厅 南,2006,1.0607225
江花小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101015110100104022.html,低楼层(共7层)2室2厅|70.4平米|南,低楼层(共7层,南,62.8,70.4,2室2厅,0,江花小区 2室2厅 南,0,0.89204544
宏祥佳苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19090515110100106868.html,中楼层(共7层)|2007年建|2室2厅|86平米|南,中楼层(共7层),南,83.0,86.0,2室2厅,0,宏祥佳苑 2室2厅 南,2007,0.96511626
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/18102615110100187279.html,中楼层(共6层)|2004年建|3室2厅|102平米|南北,中楼层(共6层),南北,118.0,102.0,3室2厅,0,人民路阳光花园，成熟地段，业主精装，诚心出售,2004,1.1568627
谐水湾,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101315110100107141.html,低楼层(共7层)2室2厅|88.9平米|南,低楼层(共7层,南,90.0,88.9,2室2厅,0,谐水湾 2室2厅 南,0,1.0123734
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19022315110100101347.html,高楼层(共6层)|2013年建|4室3厅|173.29平米|南北,高楼层(共6层),南北,121.0,173.29,4室3厅,0,阳光花园，多层复式楼，业主诚心出售,2013,0.6982515
电厂小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19111715110100106242.html,高楼层(共7层)|1997年建|2室1厅|75.75平米|南,高楼层(共7层),南,62.0,75.75,2室1厅,0,电厂小区 2室1厅 南,1997,0.81848186
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19111415110100114551.html,低楼层(共12层)3室2厅|133平米|南,低楼层(共12层,南,143.0,133.0,3室2厅,0,阳光花园  满五唯一  全天采光  精装 领包入住,0,1.0751879
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19030315110100100571.html,低楼层(共3层)|2003年建|2室1厅|86.8平米|南北,低楼层(共3层),南北,70.0,86.8,2室1厅,0,证满精装 两室 一楼适合老人住,2003,0.80645156
欧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19040115110100102920.html,高楼层(共6层)|2001年建|4室2厅|188.09平米|南北,高楼层(共6层),南北,142.0,188.09,4室2厅,0,欧景苑 复式楼 4室2厅 南北双阳台 家电打包,2001,0.75495774
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110515110100105070.html,高楼层(共12层)3室1厅|133.3平米|南北,高楼层(共12层,南北,140.0,133.3,3室1厅,0,阳光花园 一期 电梯中高层，市区好房好小区,0,1.0502626
阳光花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19070415110100100950.html,中楼层(共17层)3室2厅|135平米|南,中楼层(共17层,南,220.0,135.0,3室2厅,0,阳光花园二期  一线江景房  豪 华装修 满五唯一,0,1.6296296
谐水湾二期春江花月,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19091715110100108268.html,高楼层(共17层)2室1厅|83.02平米|南,高楼层(共17层,南,70.0,83.02,2室1厅,0,谐水湾二期春江花月 2室1厅 南,0,0.84317034
鼎建花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19061815110100104942.html,高楼层(共7层)|2003年建|4室1厅|145平米|南北,高楼层(共7层),南北,105.0,145.0,4室1厅,0,鼎建花园 小区楼龄新 繁华地段 证满 精装修家电全丢,2003,0.7241379
滨江至尊,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19101715110100103046.html,高楼层(共15层)4室2厅|173.37平米|南,高楼层(共15层,南,280.0,173.37,4室2厅,0,滨江至尊 4室2厅 南,0,1.615043
迎江府,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19110115110100103424.html,低楼层(共11层)3室2厅|130平米|南,低楼层(共11层,南,130.0,130.0,3室2厅,0,新出沿江小区房源，迎江府，3室2卫户型不错,0,1.0
杨家山街北二巷,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19090615110100123452.html,高楼层(共6层)2室1厅|51.67平米|南,高楼层(共6层,南,45.0,51.67,2室1厅,满五年,杨家山街北二巷 2室1厅 南,0,0.8709116
锦江花园,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19112015110100104587.html,低楼层(共7层)2室2厅|98平米|南北,低楼层(共7层,南北,110.0,98.0,2室2厅,0,此房满五唯一，好地段，精装，带超大平台,0,1.1224489
先锋巷供电小区,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19082015110100105899.html,高楼层(共9层)2室2厅|74.5平米|南,高楼层(共9层,南,53.0,74.5,2室2厅,0,先锋巷供电小区 2室2厅 南,0,0.7114094
欧景苑,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19071015110100105298.html,低楼层(共15层)|2002年建|1室1厅|65.82平米|南,低楼层(共15层),南,66.8,65.82,1室1厅,0,欧景苑 1室1厅 南,2002,1.0148891
人民新村,安庆,2019-11-26,迎江区,人民路,https://aq.ke.com/ershoufang/19102215110100101212.html,高楼层(共6层)1室1厅|33平米|南,高楼层(共6层,南,25.0,33.0,1室1厅,0,人民新村 一室一厅一卫精装房 高楼层 户型方正,0,0.75757575
